,isbn,rating_count
34675,521790476,33
34676,781430054,43
34677,553380176,8984
34678,983248001,15
34679,1861898576,41
34680,1401300979,288
34681,752836994,5024
34682,810127962,2
34683,1599473496,4
34684,252061020,21
34685,252036506,16
34686,413187306,192
34687,738202479,63
34688,804776482,14
34689,1597266914,34
34690,1597269719,666
34691,1611860105,24
34692,800793218,2271
34693,375505962,6273
34694,1439907463,36
34695,226321428,128
34696,226580741,49
34697,226737047,11
34698,226040151,72
34699,226481875,39
34700,226748553,7
34701,226473740,198
34702,226293076,38
34703,226575209,25
34704,226740684,34
34705,226036014,87
34706,785827447,1
34707,413767701,3633
34708,785827811,4
34709,785828540,13
34710,785158553,137
34711,965313646,53
34712,1616266619,73
34713,1433671662,14
34714,1433671190,39
34715,805440313,231
34716,452264146,108
34717,1433673177,402
34718,068982209X,81
34719,812704355,111
34720,020540183X,135
34721,802866492,57
34722,087951003X,171
34723,385018258,29
34724,262182246,6
34725,521421241,4
34726,553279378,439482
34727,879079592,2951
34728,1591564522,128
34729,1591860008,45
34730,043955117X,2291
34731,1556702884,1755
34732,736900411,79
34733,736900527,44
34734,8185990271,58
34735,394532929,815
34736,316114758,1120
34737,1859846009,2100
34738,1609943031,588
34739,1600853714,41
34740,3836525755,22
34741,1935182978,157
34742,1935182757,75
34743,1449310605,53
34744,802408494,190
34745,802405622,196
34746,142154265X,610
34747,1449308929,233
34748,1844487067,45
34749,1408308770,75
34750,1596354062,40
34751,8415241348,388
34752,983868506,184
34753,1604862084,5
34754,1604862092,6
34755,1604863331,677
34756,9797323439,791
34757,1605371130,84
34758,785126732,74
34759,1770410821,888
34760,850307147,86
34761,9797320995,1442
34762,1600787029,50
34763,486478300,16
34764,4925080814,4530
34765,143367307X,225
34766,1433677059,81
34767,819304433,166
34768,807835307,112
34769,000743121X,97
34770,855328460,9
34771,60921781,335
34772,520221524,771
34773,811879429,514
34774,1770410635,209
34775,030017893X,1222
34776,300179499,109
34777,300179952,19
34778,520267850,9
34779,1408701960,548
34780,1454704039,55
34781,679457747,6230
34782,545402840,105
34783,545377633,1087
34784,545310180,3030
34785,262016664,46
34786,1593274076,493
34787,1449309968,27
34788,1608322785,2050
34789,1857446712,5
34790,374203032,9993
34791,804778051,8
34792,717137600,46
34793,1847428177,4
34794,738732516,6814
34795,9715119900,112
34796,226450635,44
34797,803220391,39
34798,802404871,51
34799,802408141,1504
34800,140439900,269
34801,1449396593,38
34802,1590589785,279
34803,1401939686,137
34804,231141505,88
34805,252036743,27
34806,252036832,4
34807,816677735,242
34808,816677948,119
34809,816678979,423
34810,816654557,189
34811,816676275,144
34812,816679088,14
34813,814251633,332
34814,816670935,5
34815,081664585X,4
34816,671772724,1063
34817,761451625,263
34818,8186539050,388
34819,037321054X,1708
34820,037377687X,9724
34821,553239376,65
34822,956981372,412
34823,1401235417,45850
34824,983272646,80
34825,62031767,1018
34826,1420123211,2529
34827,822317419,23
34828,822313847,142
34829,62089781,735
34830,1432947966,12
34831,1869142217,3
34832,041592345X,29
34833,521785707,308
34834,471815187,51
34835,534372813,178
34836,262731037,28
34837,866119825,1235
34838,571225586,3874
34839,520272218,24
34840,9002241941,84
34841,547763506,3418
34842,786408049,10
34843,1937498905,237
34844,300165013,125
34845,1464200106,1588
34846,736946128,912
34847,736938621,1284
34848,144490471X,897
34849,736947558,517
34850,736943838,242
34851,1926920376,155
34852,1604691239,133
34853,785160604,357
34854,304352659,636
34855,1608820580,2215
34856,1852492929,18
34857,1852492651,5
34858,1936863723,53
34859,1570765278,59
34860,982625197,82
34861,752461788,8
34862,1570765251,31
34863,1890350354,68
34864,1847972845,36
34865,156976607X,60
34866,1936749521,28
34867,1569766053,178
34868,157076509X,45
34869,160896134,9
34870,316200980,14216
34871,316200964,5288
34872,316200972,3785
34873,875804489,14
34874,857420305,8
34875,857420437,9
34876,712358617,10
34877,712358595,627
34878,1861898967,30
34879,1861898975,41
34880,1861899203,19
34881,1861899211,54
34882,186189922X,10
34883,1861899084,48
34884,1861899238,15
34885,1861899262,44
34886,1861899149,25
34887,1905686420,27
34888,708324495,14
34889,1861899297,32
34890,8024620138,87
34891,816529825,287
34892,816529566,36
34893,816528969,33
34894,816528659,14
34895,816530114,47
34896,816514534,22
34897,816677492,10
34898,393925927,47
34899,781782910,307
34900,446677558,1029
34901,970273517,68
34902,072326208X,7
34903,1419703692,923
34904,373796749,72
34905,727881647,174
34906,373796757,141
34907,727881582,517
34908,727881639,109
34909,1593274130,218
34910,1449312969,107
34911,1401235360,2367
34912,1401235433,4564
34913,1401235441,8820
34914,1401235468,7182
34915,1401235638,20361
34916,771084374,304
34917,786962232,6919
34918,812993292,157045
34919,1401228275,2582
34920,743467175,9493
34921,1561636266,255
34922,1883052890,33
34923,031253504X,19
34924,1934620556,24
34925,935278966,27
34926,1613743319,96
34927,1616960698,393
34928,1401234712,986
34929,1844488144,29
34930,1401234542,4634
34931,193626112X,98
34932,1401234569,576
34933,689319444,40
34934,1401234593,1508
34935,1555835856,294
34936,1401234615,16146
34937,1401234623,6217
34938,1595800727,8
34939,897502043,24
34940,140123464X,4924
34941,1401234658,9393
34942,385669992,1378
34943,802120156,637
34944,1848508085,291
34945,1401232698,189
34946,486488713,74
34947,1401231101,37
34948,1401235166,7182
34949,865473358,1287
34950,1401235298,590
34951,1401235190,1366
34952,1401235344,1373
34953,1616387157,176
34954,161638607X,295
34955,1616386177,113
34956,1401234860,1895
34957,1401234879,10617
34958,1401234917,1799
34959,822961903,37
34960,73037486,25
34961,082296192X,13
34962,1401234941,114
34963,1401234968,1757
34964,1401235050,1724
34965,563405848,155
34966,426201310,184
34967,1401235069,266
34968,1401235077,6899
34969,1401234720,1708
34970,1401234755,11874
34971,140123481X,1262
34972,1401234763,1402
34973,1401234836,860
34974,545402875,1197
34975,545214793,419
34976,545349184,39521
34977,307894207,279
34978,545207002,7838
34979,545402832,66
34980,62201808,3202
34981,545153859,162
34982,1449399894,221
34983,1449311601,178
34984,193435693X,12
34985,1861892217,30
34986,60514477,408
34987,781408237,4593
34988,226048713,140
34989,810128292,528
34990,159874481X,9
34991,1427800715,687
34992,804772347,9
34993,804775346,53
34994,804775397,7
34995,804776962,22
34996,804780625,15
34997,804781060,3
34998,804781311,25
34999,813553075,5
35000,813553008,31
35001,140243437,2631
35002,1845136403,12
35003,399246118,522
35004,486275728,106
35005,1845136683,11
35006,893751057,12
35007,1843587629,191
35008,752463365,12
35009,1845070666,46
35010,863154573,391
35011,752458124,16
35012,752465511,48
35013,752464078,78
35014,1742373593,4
35015,8433966367,519
35016,1741759013,35
35017,7436580,1985
35018,415580196,10
35019,762769947,59
35020,1451648448,13876
35021,1610910311,39
35022,161091192X,84
35023,826219721,20
35024,785829202,26
35025,820342610,20
35026,820327069,56
35027,820343021,6
35028,373796765,57
35029,1603442979,9
35030,037379679X,53
35031,1933896671,20
35032,373796803,101
35033,373796811,96
35034,373796838,113
35035,037379682X,191
35036,373796846,96
35037,1608820874,483
35038,328301020X,20
35039,984338195,2498
35040,781405017,318
35041,817357149,630
35042,161017061X,311
35043,1933859946,27
35044,60191279,15
35045,1907127801,734
35046,1926712994,68
35047,823416038,501
35048,031228277X,25
35049,1844151735,108
35050,1848876831,290
35051,312114079,3680
35052,1420128868,1184
35053,1844678792,198
35054,044658309X,2505
35055,446583111,2514
35056,1610407261,1795
35057,918563946X,34
35058,1610407253,390
35059,1603845496,38
35060,590484192,6438
35061,426202325,157
35062,1907720286,46
35063,785114416,276
35064,785121579,65
35065,159448810X,329
35066,1451660820,1706
35067,1466382007,92
35068,743493915,71138
35069,1449313892,498
35070,1449314635,231
35071,1555602207,98
35072,787979139,134
35073,160781157X,21
35074,804011397,7
35075,821420062,38
35076,098449328X,109
35077,1420118633,6563
35078,399157190,2030
35079,691149135,4333
35080,1466397357,34
35081,1570917353,85
35082,092223339X,8
35083,1607102102,24
35084,1608870278,343
35085,1577316762,123
35086,1582437912,164
35087,1932841644,3506
35088,1612381928,346
35089,1936393433,47
35090,1577319729,784
35091,1936365537,19348
35092,1847802532,58
35093,835608840,186
35094,1573447781,107
35095,871164353,25
35096,871164361,15
35097,1608680797,168
35098,1937163040,293
35099,9380340133,73
35100,1936740125,105
35101,193639328X,435
35102,1936393565,97
35103,1582437963,1007
35104,1612381936,506
35105,1612382002,100
35106,1582437858,18
35107,1595341315,7
35108,1608871053,322
35109,1936393549,216
35110,1936365766,746
35111,1422161943,295
35112,1422143309,247
35113,575127627,2263
35114,1595585419,476
35115,1595583246,89
35116,1906454280,3
35117,1594035768,69
35118,1595586776,16
35119,1596684984,144
35120,1596684836,397
35121,1596685492,50
35122,811879267,145
35123,1936661659,159
35124,1596987766,200
35125,1596683554,47
35126,1596683872,267
35127,1596687827,74
35128,1596685883,19
35129,159668299X,253
35130,1907317724,126
35131,1594036225,610
35132,1906454329,23
35133,1906454302,16
35134,1594932824,265
35135,1594932956,155
35136,1594932891,99
35137,1594932921,171
35138,1594932743,324
35139,1594932751,227
35140,1594932972,136
35141,159698791X,137
35142,486691489,24
35143,1596987855,5391
35144,1594933014,1707
35145,818913053,36
35146,2355923213,1332
35147,312264844,231
35148,1935744151,100
35149,1559364009,237
35150,1849430853,336
35151,193543943X,68
35152,571279848,811
35153,1608460878,36
35154,865717079,24
35155,1849431450,626
35156,193574433X,1006
35157,1558617973,42
35158,1559364130,323
35159,1848313535,345
35160,1906850291,1181
35161,1558618015,75
35162,1849541396,151
35163,1608461807,63
35164,1608461823,92
35165,823422909,147
35166,087286555X,96
35167,872865800,592
35168,184935099X,57
35169,1933517573,2420
35170,984225293,47
35171,1926845382,521
35172,1559364106,297
35173,1551524449,78
35174,1551524422,20
35175,1555917429,52
35176,1551524279,24
35177,1608462110,257
35178,835100006,13
35179,1849351074,49
35180,865716714,163
35181,1935955322,1770
35182,1891389343,15
35183,1451673442,17505
35184,823423603,219
35185,1580892663,67
35186,1876334789,13
35187,375802630,1854
35188,1561454109,54
35189,1561453986,314
35190,465020488,240
35191,762439904,428
35192,738215058,73
35193,762442719,92
35194,1579905307,47
35195,046502078X,179
35196,046502954X,1034
35197,813344832,59
35198,720611199,8513
35199,465019331,431
35200,465019455,381
35201,465020208,194
35202,465020186,94
35203,1586489127,655
35204,306819570,998
35205,046502324X,128
35206,1610390040,1527
35207,306820277,164
35208,738215082,108
35209,306820382,201
35210,738215279,301
35211,738215546,810
35212,738215570,450
35213,465029736,2661
35214,1610391284,50
35215,738215902,547
35216,1581500467,15
35217,738215910,31
35218,762441437,3357
35219,762443197,64
35220,1581500491,14
35221,762444002,94
35222,762440244,191
35223,762444398,71
35224,762443545,270
35225,762445734,62
35226,1610391527,162
35227,465029477,423
35228,449227006,29
35229,1617479225,481
35230,1936608820,64
35231,140680942X,332
35232,117037400,72
35233,198691122,45
35234,300091699,105
35235,836136136,80
35236,002542730X,7097
35237,1612381901,394
35238,1554981786,293
35239,1607103982,57
35240,193048531X,21
35241,1573447889,213
35242,1582438250,66
35243,1935950053,353
35244,1612430678,77
35245,1936393573,513
35246,1936393581,524
35247,1936365898,368
35248,802120199,1521
35249,1595341358,29
35250,1936661853,24
35251,1858945674,341
35252,1596987960,302
35253,1610391403,197
35254,1602861730,500
35255,765108674,479
35256,785157107,590
35257,812217438,73
35258,28604199,1696
35259,28604202,1020
35260,738730734,761
35261,1612680763,1383
35262,1937832007,545
35263,1937832058,1205
35264,1607185210,49
35265,823424227,116
35266,8189059343,131
35267,300158645,43
35268,823424219,51
35269,824836189,34
35270,1466429895,121
35271,1467967408,16
35272,698400011,23116
35273,1467940895,11
35274,1598803417,4
35275,871164817,9
35276,1614290083,47
35277,1614290105,124
35278,1554981492,274
35279,1608680517,319
35280,812697642,242
35281,1571313346,878
35282,871164930,23
35283,1572841303,421
35284,938034015X,54
35285,1936365812,3455
35286,1582437505,104
35287,1608871037,95
35288,1608871045,225
35289,773540318,288
35290,871164574,7
35291,193595007X,61
35292,1612430600,38
35293,1936740141,213
35294,802120202,16229
35295,080212030X,375
35296,813347378,5
35297,307280489,824
35298,086543798X,11
35299,62506676,298
35300,804719713,37
35301,534624871,186
35302,983632936,362
35303,1849701849,376
35304,495030619,186
35305,1582437165,107
35306,1844671623,141
35307,1742610722,254
35308,9799104041,536
35309,226074943,69
35310,205488080,108
35311,394502485,166
35312,545396344,66
35313,425250849,519
35314,007178585X,408
35315,684859157,130
35316,306804875,49
35317,684862441,86
35318,73050458,112
35319,805077960,2543
35320,61957917,30681
35321,449912604,146
35322,1466345039,450
35323,806510757,998
35324,1897959117,145
35325,1616146214,1266
35326,736095691,28
35327,1577344790,324
35328,786720034,116
35329,670023523,1254
35330,1451655681,41
35331,1560852143,9
35332,439996260,247
35333,1466427507,1021
35334,8360446737,246
35335,1447892836,11
35336,161641684X,8
35337,615466435,85
35338,026272006X,1974
35339,075827338X,894
35340,393001423,9589
35341,199272581,64
35342,061557226X,5876
35343,141183799,251
35344,1920501592,359
35345,141917634X,77
35346,521574641,15
35347,1844356213,77
35348,1571204199,24
35349,157120279X,25
35350,1742610765,1210
35351,393011283,55
35352,1609288327,4984
35353,1451637985,1855
35354,393001490,1175
35355,736948716,691
35356,465040152,39
35357,1420924915,4746
35358,1619262703,536
35359,1619263262,324
35360,1619263815,596
35361,1613771436,54
35362,964639130,40
35363,937274755,44
35364,1887374590,24
35365,415215218,114
35366,61629863,1820
35367,393001504,80
35368,1118096347,257
35369,972148000,299
35370,763628786,156
35371,393008746,428
35372,9043519049,59
35373,7436602,2453
35374,1609287746,4563
35375,736944710,153
35376,041525387X,8633
35377,78034647,238
35378,765334437,7973
35379,159116074X,642
35380,825427940,16
35381,1613725132,11265
35382,399157751,2361
35383,1554078806,13
35384,006197871X,552
35385,1429665882,74
35386,826473849,48
35387,1616201312,1867
35388,674008251,88
35389,1569318549,1567
35390,553576550,444
35391,425144291,539
35392,037344477X,268
35393,9875621218,735
35394,373444788,263
35395,373444796,115
35396,9875620483,1399
35397,9875620114,1752
35398,9875623849,727
35399,373877250,156
35400,631202625,74
35401,1554688671,275
35402,700602933,59
35403,3642168086,3
35404,1590527542,67
35405,692010556,103
35406,801880548,296
35407,8020201920,533
35408,1613723245,96
35409,803725019,1243
35410,415045436,127
35411,7321627,730
35412,1408821125,1479
35413,1585675547,67
35414,333995848,16
35415,521596505,21
35416,1451635052,4574
35417,940322706,128
35418,62037927,1015
35419,1852245670,19
35420,64467090,145
35421,1433527111,416
35422,1433505002,497
35423,063123490X,252
35424,1440214409,23
35425,590431978,58347
35426,393065871,252
35427,1843404044,8
35428,399158812,22862
35429,1416926844,792
35430,042525092X,994
35431,373442505,159
35432,425096440,198
35433,62072064,72254
35434,415591473,11
35435,545312833,3490
35436,1616082186,33
35437,1463778643,471
35438,1408816857,988
35439,080757516X,2891
35440,141311924,13193
35441,078511906X,2566
35442,940322579,2420
35443,160820510X,353
35444,670035033,137
35445,231158343,40
35446,4870318679,87
35447,689826117,67
35448,1451648138,7184
35449,470688955,23
35450,340998423,4591
35451,1920501886,42
35452,521641861,14
35453,9004132597,3
35454,670038334,3649
35455,802067077,11
35456,9722124552,197
35457,749444339,507
35458,307960471,40903
35459,312954611,46
35460,817303766,405
35461,1419953427,401
35462,590416901,198
35463,1566193265,20
35464,375501665,1204
35465,345531701,2651
35466,316931284,1521
35467,857205781,12571
35468,857200887,219
35469,857200704,505
35470,857203975,107
35471,1416532501,955
35472,1847379672,122
35473,1849701903,1023
35474,1849701741,289
35475,184970208X,1873
35476,1451659822,353
35477,312421990,19741
35478,1593601506,35
35479,1442457872,1053
35480,1442412690,181
35481,1854373269,5
35482,1421533812,528
35483,1439121168,994
35484,1451683405,28270
35485,1421542684,1657
35486,1451642326,813
35487,144244200X,279
35488,1442441666,553
35489,1416941363,133
35490,1451682824,2355
35491,1442433256,57
35492,373259824,168
35493,1439197717,275
35494,1416575685,43
35495,1416998950,41
35496,142154217X,254
35497,1849701725,179
35498,1451663471,468
35499,1439145261,746
35500,1849701989,341
35501,1849701962,2334
35502,141697878X,209
35503,1451638353,2139
35504,1849701865,162
35505,1849701784,88
35506,1849701768,856
35507,1442414103,38
35508,184970192X,176
35509,1442449799,243
35510,1935096885,144
35511,1451642083,1049
35512,1416997458,204
35513,1451661444,971
35514,1451608659,3506
35515,1451639651,1054
35516,1439102600,445
35517,1421543079,2156
35518,1451625405,212
35519,1451675666,646
35520,1416984755,128
35521,143919873X,1453
35522,1451650795,121
35523,1451660731,1187
35524,1451662920,247
35525,1451654596,1808
35526,1416935134,101
35527,1592911706,548
35528,1439199388,732
35529,1849701822,373
35530,141655078X,892
35531,1439164487,530
35532,1451672489,449
35533,1442424028,206
35534,1439198705,4271
35535,087220426X,25
35536,1608862666,77
35537,1451645074,311
35538,1608860906,493
35539,1451654421,12726
35540,1451665164,4716
35541,1439190739,467
35542,1442402970,14397
35543,61231231,4192
35544,1451659628,597
35545,1416550763,4115
35546,1442441690,428
35547,1451617925,676
35548,1451644760,565
35549,144244195X,158
35550,145163790X,453
35551,1616282126,242
35552,142154329X,2161
35553,1451634765,4103
35554,1451640943,1290
35555,1451669380,1083
35556,1451673418,1514
35557,1451666667,729
35558,1451610130,355
35559,1451633920,529
35560,1451667531,1777
35561,1616282185,231
35562,1616283831,153
35563,145162705X,6591
35564,1616282959,86
35565,1451667485,2173
35566,1451652224,922
35567,1442429801,525
35568,425209504,4934
35569,1439190682,45
35570,1416594256,75
35571,1451612656,299
35572,1416569839,205
35573,1451661770,7255
35574,689856059,43
35575,1439155585,1655
35576,1442445513,1053
35577,1451663951,3959
35578,1451672799,3120
35579,451201302,247
35580,425209652,2609
35581,1616282142,133
35582,1439167443,34
35583,1416995455,372
35584,71419616,193
35585,521037158,13
35586,1416572473,420
35587,1451643853,1521
35588,1451679009,410
35589,1439181551,397
35590,1439191506,283
35591,1442414413,3928
35592,1442441410,818
35593,1442441380,2952
35594,1451661258,363
35595,141699727X,1007
35596,1439156433,5580
35597,1593093888,187
35598,1439123322,642
35599,1442442328,605
35600,1442443197,1452
35601,1416975950,320
35602,1442442816,840
35603,1442466014,3410
35604,1936399091,1377
35605,1451612052,123
35606,1442441739,479
35607,1442441747,397
35608,1442441313,1166
35609,1442412615,258
35610,1442441771,695
35611,1442412607,492
35612,1442443979,190
35613,1416978860,1663
35614,1442442743,128
35615,1451683529,224
35616,1442402873,248
35617,1442445572,1489
35618,1451660359,413
35619,1442443316,241
35620,1442445998,20723
35621,1442445963,24335
35622,1442445009,815
35623,1442451173,465
35624,1442451149,1082
35625,1442451122,575
35626,1442451270,4636
35627,1442451238,1171
35628,1442451556,3033
35629,1620610027,2225
35630,806523581,65
35631,1449417620,46
35632,1449410227,143
35633,1402712294,1196
35634,1449419666,66
35635,140504206,17486
35636,786942703,205
35637,399144935,1153
35638,1451629052,254
35639,393701522,375
35640,373528655,206
35641,373534736,998
35642,778313204,3359
35643,373656718,23
35644,373816162,67
35645,373877366,72
35646,373177992,75
35647,373130643,118
35648,373178026,131
35649,373130627,220
35650,037387734X,122
35651,373877331,171
35652,373877277,172
35653,373177984,67
35654,373877285,157
35655,373618751,150
35656,373731477,113
35657,373277628,49
35658,373731574,130
35659,373877293,91
35660,373877307,102
35661,373877323,96
35662,373877242,69
35663,373277733,71
35664,037327775X,52
35665,373277741,190
35666,373296878,58
35667,373296894,248
35668,373296886,364
35669,373296908,88
35670,373238304,387
35671,373130708,332
35672,373130678,961
35673,373277717,72
35674,373277709,39
35675,373277725,53
35676,373444826,76
35677,373444834,136
35678,037386258X,145
35679,373862571,96
35680,373862563,226
35681,373618832,88
35682,373618824,121
35683,373444818,294
35684,037344480X,144
35685,373444877,139
35686,373444869,322
35687,373444850,272
35688,373444842,445
35689,373296797,40
35690,373277687,90
35691,373296835,61
35692,373776438,4725
35693,763630438,503
35694,373776683,633
35695,373796854,153
35696,373606974,58
35697,373796897,43
35698,373796889,241
35699,373796870,118
35700,373796862,215
35701,373877447,121
35702,373877439,72
35703,373528620,118
35704,778313417,940
35705,373656610,718
35706,778313506,2389
35707,778313441,1410
35708,373862598,38
35709,373877390,192
35710,373877412,402
35711,373877404,117
35712,373837666,180
35713,037386261X,243
35714,373862601,132
35715,373862628,335
35716,373656629,216
35717,373717644,67
35718,778313492,3751
35719,373696124,34
35720,373717717,84
35721,373717709,65
35722,373534760,281
35723,373877420,277
35724,373862466,66
35725,373816022,105
35726,373695985,852
35727,373731507,255
35728,373731515,205
35729,373731531,94
35730,373731558,43
35731,373444907,143
35732,373444885,233
35733,373444893,409
35734,778313379,1880
35735,373862636,35
35736,373776896,495
35737,373776721,1352
35738,373746717,460
35739,373731655,370
35740,373731671,137
35741,373444915,120
35742,373717806,30
35743,373717776,91
35744,373816146,102
35745,373731701,339
35746,037373171X,83
35747,373731728,110
35748,373731736,92
35749,373731698,150
35750,373277679,22
35751,373277660,35
35752,373277652,282
35753,60837721,3374
35754,1615190600,237
35755,415781000,43
35756,521894670,54
35757,813119685,8
35758,385737432,25081
35759,942018087,80
35760,1574886118,160
35761,373017367,13
35762,205482937,75
35763,312360304,229386
35764,679724621,14216
35765,375869700,983
35766,375989781,87
35767,375868305,2728
35768,307931889,205726
35769,375869689,299
35770,375868712,8269
35771,375870806,800
35772,987867318,224
35773,674057899,6
35774,1585429333,1470
35775,1257919830,13
35776,1451683804,709
35777,037317814X,101
35778,037344494X,202
35779,373444931,287
35780,373178166,74
35781,373238363,415
35782,373296916,60
35783,373277806,86
35784,373296940,783
35785,373296932,308
35786,373296924,685
35787,373444923,170
35788,373796951,73
35789,037379696X,75
35790,373796927,85
35791,373796919,387
35792,373796943,101
35793,373796935,190
35794,373731795,165
35795,373731787,286
35796,373731779,270
35797,373731760,231
35798,373877501,130
35799,037367516X,321
35800,037387748X,74
35801,373277792,70
35802,373277784,76
35803,373277776,78
35804,373130767,326
35805,373130716,444
35806,373130740,927
35807,373130732,634
35808,373877471,138
35809,373731752,136
35810,373731744,318
35811,373717865,62
35812,373717822,131
35813,373829191,376
35814,373829221,392
35815,373829205,344
35816,373829213,171
35817,373528698,356
35818,373816251,64
35819,1781250057,1191
35820,1555039219,148
35821,531208745,53
35822,531208729,55
35823,8573264543,310
35824,849944228,1627
35825,671019740,6551
35826,61374261,1476
35827,800628780,6
35828,1936850702,291
35829,857158341,49
35830,393078043,690
35831,516097679,125
35832,1466416483,500
35833,984816933,78
35834,345523474,7503
35835,761968164,48
35836,1595834605,7
35837,1599908409,1838
35838,262017334,73
35839,982702973,796
35840,385742932,1617
35841,160928710X,136
35842,843951575,147
35843,1613723288,1030
35844,1851689192,66
35845,1907595694,445
35846,4766115597,15
35847,4921205000,186
35848,439317452,161
35849,4766112628,12
35850,476611261X,23
35851,4889960848,26
35852,4766111494,72
35853,849945267,347
35854,439585600,77
35855,4766114086,13
35856,4766115333,32
35857,60084618,711
35858,312181965,6811
35859,1467963291,28
35860,785164871,127
35861,098402980X,733
35862,085715866X,1063
35863,1595828605,1069
35864,450009548,132
35865,898041414,47
35866,30865727,85
35867,520270983,139
35868,385737874,322
35869,178099091X,243
35870,000722107X,41
35871,75539772,60
35872,1935778188,13
35873,375411518,2126
35874,268026092,26
35875,1611680794,21
35876,517207125,337
35877,030729045X,1813
35878,3805250312,3605
35879,1605983608,1809
35880,399158030,9816
35881,679748296,165
35882,199693803,21
35883,805071695,326
35884,394721772,7506
35885,415504686,11
35886,345314492,90
35887,198558902,5
35888,1405193182,76
35889,765313588,6824
35890,465078362,5956
35891,1619263718,453
35892,803737475,324
35893,803735820,671
35894,807064734,8412
35895,140442758,242
35896,1409101754,289
35897,534408605,29
35898,806128496,17
35899,055338290X,1706
35900,1118202767,140
35901,1578568560,2924
35902,075153420X,6889
35903,140446362,19454
35904,983026378,236
35905,1118141849,89
35906,1408468794,146
35907,1610407334,84
35908,1439849684,50
35909,9380741219,44
35910,093979862X,69
35911,9129646308,51
35912,1400097851,991
35913,955912199,37
35914,615546838,5
35915,688418996,22
35916,345515633,29373
35917,385110391,33
35918,316182060,2878
35919,6020015572,847
35920,158562098X,39
35921,880489642,36
35922,8489815941,142
35923,985023007,1041
35924,1591585910,13
35925,786887400,507
35926,9793600225,2898
35927,393048098,43
35928,1592407102,1437
35929,1933919469,272
35930,039331698X,203
35931,316213276,5579
35932,1906148252,253
35933,877431728,51
35934,823099369,57
35935,1934964530,2253
35936,75536064,656
35937,1937007596,15952
35938,440423546,765
35939,307268438,1219
35940,307955958,2321
35941,321815157,143
35942,1616086246,1157
35943,1844158322,7
35944,307209911,22
35945,99493195,899
35946,151904707,9799
35947,99493276,896
35948,99493292,680
35949,99493284,834
35950,330251759,472
35951,1557093253,77
35952,330252429,397
35953,1571201378,14
35954,385737750,903
35955,1571201750,13
35956,157120170X,8
35957,330250779,719
35958,1105060756,21
35959,709170920,546
35960,758259352,101
35961,709169329,509
35962,1849058784,30
35963,8889021446,6136
35964,330242245,657
35965,8854008346,31
35966,674678567,1123
35967,1840226781,72
35968,330021044,1276
35969,330020358,1827
35970,330256262,187
35971,786958030,25
35972,785140158,715
35973,785161333,371
35974,2070369617,1527
35975,1461407753,8
35976,161278545X,230
35977,802441416,121
35978,521547237,21
35979,521031559,8
35980,1844080439,2631
35981,520271866,12
35982,1598168762,678
35983,691145458,156
35984,864425813,38
35985,1590309499,23
35986,786467975,106
35987,62082841,1248
35988,038566608X,2458
35989,078180860X,15
35990,1118065727,550
35991,1609052080,48
35992,1609051912,250
35993,749934131,38578
35994,880382724,613
35995,786904798,97
35996,880381183,16
35997,729537625,152
35998,743291646,1792
35999,807045071,195
36000,1609772997,426
36001,1937593789,948
36002,1582349819,186
36003,316097691,1438
36004,1908483210,76
36005,691092788,67
36006,1401208401,1500
36007,813135761,78
36008,60084677,94
36009,1601063091,407
36010,141180986,50
36011,1846944260,92
36012,375869433,729
36013,1455852155,836
36014,1441984437,11
36015,1616144815,149
36016,1597804061,2728
36017,1597802301,3642
36018,140009973,409
36019,321716094,22
36020,2070301672,1223
36021,879464747,17
36022,1433525208,696
36023,1421509954,4135
36024,1935654527,122
36025,316186597,314
36026,307985148,456
36027,785158626,644
36028,1844083160,524
36029,691121842,31
36030,1844880648,49
36031,739081357,29
36032,143122525,510
36033,9792083529,29
36034,615529348,88
36035,738210269,2948
36036,031219062X,35
36037,984807802,193
36038,345504984,90692
36039,1613723385,128
36040,714863637,91
36041,1466266732,25004
36042,263768651,436
36043,691150737,8
36044,791426548,24
36045,1577346785,656
36046,1468139339,17271
36047,068412503X,14
36048,553817876,372
36049,618535799,9097
36050,226494071,141
36051,1844678512,392
36052,1926569458,26
36053,786464984,36
36054,439793793,2425
36055,1932146989,757
36056,8858850068,311
36057,1619264943,713
36058,120885689,17
36059,1857445414,38
36060,1452103097,154
36061,1581102445,77
36062,452009537,89
36063,823078426,211
36064,1449392687,107
36065,199582874,90
36066,044022375X,4094
36067,012643140X,24
36068,373228570,191
36069,373076215,778
36070,802716024,143
36071,393004430,127
36072,1780990286,60
36073,571281834,129
36074,593055241,13091
36075,140447040,2496
36076,60564814,477
36077,674992148,772
36078,970275900,10
36079,1461408954,3
36080,373289596,78
36081,373513402,36
36082,034551064X,3551
36083,192853880,647
36084,553588729,23644
36085,965260313,1756
36086,1587830299,835
36087,345479092,8577
36088,1889392200,2475
36089,71387765,851
36090,415073952,16
36091,156931473X,238
36092,192802577,275
36093,192801686,304
36094,192840983,297
36095,192801562,152
36096,195059115,23
36097,60937165,5040
36098,096892591X,270
36099,195094972,1281
36100,771032935,264
36101,785122036,183
36102,60964316,1576
36103,871355825,592
36104,1566396352,802
36105,816638810,74
36106,300090927,110
36107,1566393213,57
36108,819562874,20
36109,1581602812,18
36110,140192476X,148
36111,1406504920,1109
36112,1840225408,204
36113,375814078,1
36114,807613703,12
36115,99775700,19
